INFO 2025-05-03 12:45:04,662 autoreload Watching for file changes with StatReloader
ERROR 2025-05-03 14:39:24,128 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,129 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,129 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,129 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,129 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,132 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,132 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,132 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,134 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,134 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,134 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,134 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,134 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,137 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,138 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,138 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,138 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,140 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,140 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,140 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,140 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,142 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,148 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,148 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,148 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,148 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,148 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,148 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,148 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,153 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,153 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,153 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,153 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,153 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,153 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,153 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,156 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,156 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,156 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,156 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,156 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,156 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,156 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,159 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,160 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,166 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,166 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,167 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,167 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,167 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,168 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,168 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,168 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,169 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,170 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,171 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,171 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,171 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,171 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,171 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,171 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,171 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,171 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,171 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,175 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,175 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,175 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,175 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,175 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,175 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,175 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,178 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,178 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,178 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,179 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,179 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,179 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,179 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,181 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,182 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,182 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,182 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,182 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,182 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,182 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,185 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,189 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,189 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,189 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,189 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,189 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,192 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,192 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,193 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,193 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,193 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,193 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,193 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,196 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,196 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,196 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,196 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,198 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,198 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,198 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,198 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,198 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,198 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,200 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,200 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,200 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,200 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,202 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,202 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,203 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,204 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,204 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,204 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,204 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,204 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,207 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,207 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,207 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,207 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,207 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,207 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,210 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,210 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,210 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,211 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,212 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,212 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,212 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,213 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,213 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,213 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,213 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,213 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,215 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,215 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,215 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,216 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,216 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,216 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,216 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,218 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,218 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,220 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,220 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,220 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,220 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,221 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,221 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,221 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,221 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,221 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,221 search_views Error processing paper: 'NoneType' object is not iterable
ERROR 2025-05-03 14:39:24,221 search_views Error processing paper: 'NoneType' object is not iterable
